Title,Link,Date,Views,File_name,Label
"ทำไมถึงควรงด ""กาแฟ"" ก่อนฉีดวัคซีนโควิด-19",https://www.sanook.com/health/29005/,15 มิ.ย. 64,"59,411",สุขภาพ_1018.txt,สุขภาพ
ปวดหัวบ่อยแค่ไหน ถึงเรียกว่า “ผิดปกติ”,https://www.sanook.com/health/1817/,3 ส.ค. 61,"59,317",สุขภาพ_1019.txt,สุขภาพ
5 ข้อห้ามทำ ถ้าไม่อยากให้ “อวัยวะเพศ” ติดเชื้อ,https://www.sanook.com/health/10765/,29 เม.ย. 61,"59,304",สุขภาพ_1020.txt,สุขภาพ
“ผื่นผิวหนังอักเสบที่มือ” โรคฮิตวัยทำงาน จากการสัมผัส “น้ำ-ผงซักฟอก-แชมพู”,https://www.sanook.com/health/14049/,26 ธ.ค. 61,"59,292",สุขภาพ_1021.txt,สุขภาพ
ท่าโยคะง่ายๆ ช่วยถ่ายคล่อง แก้ท้องผูก,https://www.sanook.com/health/5561/,2 ธ.ค. 59,"59,193",สุขภาพ_1022.txt,สุขภาพ
อย่ากิน! “ไซบูทรามีน” ในอาหารเสริมลดน้ำหนัก เสี่ยงเสียชีวิต!,https://www.sanook.com/health/6289/,16 ก.พ. 60,"59,044",สุขภาพ_1023.txt,สุขภาพ
"ไขข้อสงสัย บี้ ""เห็บ"" จนท้องแตก เสี่ยงลูกเห็บกระจายตัว จริงหรือ",https://www.sanook.com/health/33793/,29 เม.ย. 65,"58,926",สุขภาพ_1024.txt,สุขภาพ
"13 พฤติกรรมที่ทำร้าย ""ตับ""",https://www.sanook.com/health/20407/,16 ก.พ. 63,"58,918",สุขภาพ_1025.txt,สุขภาพ
รู้ไหมว่าทำไมถึงควรดื่มนมเปรี้ยวเมื่อทานอาหาร,https://www.sanook.com/health/7029/,4 พ.ค. 60,"58,850",สุขภาพ_1026.txt,สุขภาพ
ฮอร์โมน เมลาโทนิน รักษาโรคซึมเศร้า นอนไม่หลับ,https://www.sanook.com/health/1461/,2 ต.ค. 58,"58,805",สุขภาพ_1027.txt,สุขภาพ
“ไอโอดีน” สารอาหารสำคัญ ที่ส่งผลถึงการทำงานโดยรวมของร่างกาย,https://www.sanook.com/health/11537/,25 มิ.ย. 61,"58,801",สุขภาพ_1028.txt,สุขภาพ
"สธ. แจง เข็มสาม ""โมเดอร์นา-ไฟเซอร์"" กระตุ้นป้องกันโควิด-19 ฉีดได้เมื่อไร",https://www.sanook.com/health/31389/,23 พ.ย. 64,"58,796",สุขภาพ_1029.txt,สุขภาพ
4 “โรคผิวหนัง” อันตรายที่พบบ่อยในหน้าร้อน พร้อมวิธีป้องกัน,https://www.sanook.com/health/15101/,6 มี.ค. 62,"58,650",สุขภาพ_1030.txt,สุขภาพ
10 ประโยชน์ดีๆ ของ “มะระ” ขมแต่ดีจริง,https://www.sanook.com/health/2489/,19 ก.ค. 61,"58,629",สุขภาพ_1031.txt,สุขภาพ
8 สัญญาณเตือนภัยโรค “เลือดออกในสมอง”,https://www.sanook.com/health/4449/,4 พ.ย. 61,"58,592",สุขภาพ_1032.txt,สุขภาพ
ริดสีดวงทวารป้องกัน...ดีกว่าแก้,https://www.sanook.com/health/437/,22 เม.ย. 58,"58,446",สุขภาพ_1033.txt,สุขภาพ
"""น้ำมะพร้าว"" 1 ลูก ให้สารอาหารอะไรบ้าง?",https://www.sanook.com/health/27373/,20 ก.พ. 64,"58,404",สุขภาพ_1034.txt,สุขภาพ
"วิธีดูแลช่องปากหลังการ ""ถอนฟัน"" ที่คุณควรรู้",https://www.sanook.com/health/20433/,16 ก.พ. 63,"58,292",สุขภาพ_1035.txt,สุขภาพ
อาหารลดเสี่ยง “มะเร็งลำไส้ใหญ่” ยิ่งทาน ยิ่งดีต่อร่างกาย,https://www.sanook.com/health/7409/,5 ก.ค. 61,"58,284",สุขภาพ_1036.txt,สุขภาพ
"""ยาเลื่อนประจำเดือน"" ใช้อย่างไรถึงจะปลอดภัย",https://www.sanook.com/health/24381/,29 ก.ค. 63,"58,230",สุขภาพ_1037.txt,สุขภาพ
5 วิธีป้องกันมะเร็งปากมดลูก ง่ายๆ แต่ได้ผลจริง,https://www.sanook.com/health/6345/,22 ก.พ. 60,"58,222",สุขภาพ_1038.txt,สุขภาพ
4 โรคอันตรายจาก “ปลาร้า” และวิธีกินอย่างปลอดภัย,https://www.sanook.com/health/17343/,25 พ.ค. 63,"58,194",สุขภาพ_1039.txt,สุขภาพ
“ยาฉีด” หายเร็วกว่า “ยากิน” จริงหรือ?,https://www.sanook.com/health/6001/,19 ก.พ. 62,"58,164",สุขภาพ_1040.txt,สุขภาพ
5 ท่าออกกำลังกายฟิตกระชับเอว ห่วงหนาๆ ปีกนุ่มๆ จงหายไปซะ!,https://www.sanook.com/health/3469/,23 ม.ค. 60,"58,115",สุขภาพ_1041.txt,สุขภาพ
“ถุงซีสต์แตก” เลือดออกในช่องท้อง อันตรายมากแค่ไหน?,https://www.sanook.com/health/16669/,4 ต.ค. 62,"58,113",สุขภาพ_1042.txt,สุขภาพ
"อาหารเพิ่มความเสี่ยงของการเกิด ""นิ่วในไต"" ที่คุณควรหลีกเลี่ยง",https://www.sanook.com/health/13233/,24 ต.ค. 61,"58,087",สุขภาพ_1043.txt,สุขภาพ
ทำไมเราถึง “นอนละเมอ”? ควรปลุกให้ตื่นหรือไม่?,https://www.sanook.com/health/10801/,2 พ.ค. 61,"58,073",สุขภาพ_1044.txt,สุขภาพ
5 ท่าโยคะง่ายๆ แก้ปวดหัวชะงัดสุดๆ,https://www.sanook.com/health/3149/,4 เม.ย. 59,"58,017",สุขภาพ_1045.txt,สุขภาพ
"8 วิธีกิน ""อาหารคลีน"" ให้ถูกหลัก ดีต่อสุขภาพ-ลดน้ำหนักได้อย่างแท้จริง",https://www.sanook.com/health/25127/,16 มี.ค. 64,"57,976",สุขภาพ_1046.txt,สุขภาพ
5 ข้อควรรู้ก่อนเริ่ม “กินคลีน” กินไม่ถูกวิธี เสี่ยงร่างพังไม่รู้ตัว,https://www.sanook.com/health/3761/,20 ก.ย. 60,"57,922",สุขภาพ_1047.txt,สุขภาพ
23 วิธีลดน้ำหนักง่ายๆ ที่คุณอาจไม่เคยรู้มาก่อนว่า “มันเวิร์ค!”,https://www.sanook.com/health/5081/,9 ต.ค. 61,"57,840",สุขภาพ_1048.txt,สุขภาพ
5 วิธี ดูแลเหงือกและฟันเพื่อลดปัญหาเลือดออกขณะแปรงฟัน,https://www.sanook.com/health/6597/,20 มี.ค. 60,"57,811",สุขภาพ_1049.txt,สุขภาพ
จริงหรือไม่? “เม็ดมังคุด” ช่วยลดอาการปวดเข่าได้?,https://www.sanook.com/health/3749/,9 มิ.ย. 59,"57,741",สุขภาพ_1050.txt,สุขภาพ
กินเยอะแต่ผอม ต้องถ่ายพยาธิจริงหรือ?,https://www.sanook.com/health/6141/,11 ก.ย. 61,"57,618",สุขภาพ_1051.txt,สุขภาพ
"9 สาเหตุที่ทำให้ ""หมดอารมณ์ทางเพศ""",https://www.sanook.com/health/23001/,14 ก.พ. 64,"57,603",สุขภาพ_1052.txt,สุขภาพ
ไขข้อสงสัย ทานวิตามิน-อาหารเสริม เสี่ยงมะเร็งมากขึ้นหรือไม่?,https://www.sanook.com/health/2329/,5 ม.ค. 59,"57,523",สุขภาพ_1053.txt,สุขภาพ
"อาหารต้าน ""มะเร็งลำไส้"" ควรกิน-ไม่ควรกินอะไรบ้าง?",https://www.sanook.com/health/25785/,17 พ.ย. 63,"57,483",สุขภาพ_1054.txt,สุขภาพ
"กิน ""แซลมอนดิบ"" อย่างไรให้ปลอดภัยต่อสุขภาพ",https://www.sanook.com/health/23369/,1 เม.ย. 64,"57,413",สุขภาพ_1055.txt,สุขภาพ
เลือดกรุ๊ปอะไร เสี่ยงโรคร้ายมากกว่ากัน?,https://www.sanook.com/health/8909/,22 ธ.ค. 60,"57,394",สุขภาพ_1056.txt,สุขภาพ
เจลล้างมือ ปลอดภัย-ฆ่าเชื้อโรคได้มากแค่ไหน?,https://www.sanook.com/health/9773/,3 มี.ค. 61,"57,345",สุขภาพ_1057.txt,สุขภาพ
5 ความเสี่ยง ติดเชื้อ HPV โรคติดต่อทางเพศสัมพันธ์ที่พบบ่อยที่สุด,https://www.sanook.com/health/7997/,6 ส.ค. 60,"57,236",สุขภาพ_1058.txt,สุขภาพ
พฤติกรรมเสี่ยง “มะเร็งปอด” แม้ไม่สูบบุหรี่,https://www.sanook.com/health/5629/,25 ม.ค. 62,"57,232",สุขภาพ_1059.txt,สุขภาพ
เคล็ดลับเลือกกิน “อาหาร” อย่างไร ให้ “น้ำหนักลด”,https://www.sanook.com/health/24893/,10 ม.ค. 64,"57,209",สุขภาพ_1060.txt,สุขภาพ
น้ำเปล่าแช่มะนาวฝาน มีประโยชน์ต่อร่างกายมากน้อยแค่ไหน?,https://www.sanook.com/health/10465/,6 เม.ย. 61,"57,201",สุขภาพ_1061.txt,สุขภาพ
“น้ำเซเลอรี่” กับประโยชน์-โทษที่ควรทราบก่อนดื่ม,https://www.sanook.com/health/16585/,6 ก.ย. 62,"57,007",สุขภาพ_1062.txt,สุขภาพ
"หยุดทำ! อด ""มื้อเย็น"" ไม่ได้ช่วย ""ลดน้ำหนัก""",https://www.sanook.com/health/28117/,19 เม.ย. 64,"56,965",สุขภาพ_1063.txt,สุขภาพ
เช็กให้ดี! “ยา-อาหารเสริม” ที่ควรกินและไม่ควรกินด้วยกัน อาจเสริมพลังหรืออันตรายต่อร่างกาย,https://www.sanook.com/health/27045/,20 ม.ค. 64,"56,928",สุขภาพ_1064.txt,สุขภาพ
"""หน้ากากอนามัย"" ป้องกัน ""โควิด-19"" ได้หรือไม่ ?",https://www.sanook.com/health/20605/,26 ก.พ. 63,"56,924",สุขภาพ_1065.txt,สุขภาพ
5 สิ่งที่ไม่ควรทำหลังทานอาหารทันที,https://www.sanook.com/health/7585/,28 มิ.ย. 60,"56,846",สุขภาพ_1066.txt,สุขภาพ
5 พฤติกรรมเสี่ยง “ร้อนใน” ที่หลายคนอาจไม่ระวัง,https://www.sanook.com/health/10609/,13 ม.ค. 62,"56,711",สุขภาพ_1067.txt,สุขภาพ
′เท้าแบน′ ภัยเงียบ ที่มาโดยไม่รู้ตัว,https://www.sanook.com/health/713/,7 ก.ค. 58,"56,501",สุขภาพ_1068.txt,สุขภาพ
"ยา ""ฟาวิพิราเวียร์"" กับผลข้างเคียงที่ผู้ป่วย ""โควิด-19"" ต้องระวัง",https://www.sanook.com/health/29821/,5 ส.ค. 64,"56,470",สุขภาพ_1069.txt,สุขภาพ
"อย. เผย 11 รายชื่อยา ห้ามนำเข้า ""ญี่ปุ่น"" เด็ดขาด",https://www.sanook.com/health/17471/,27 ส.ค. 62,"56,394",สุขภาพ_1070.txt,สุขภาพ
5 เครื่องดื่มคลายเครียด ลดความวิตกกังวล ดื่มได้ทั้งกลางวัน-กลางคืน,https://www.sanook.com/health/23813/,25 ก.ค. 63,"56,389",สุขภาพ_1071.txt,สุขภาพ
รู้หรือไม่? ดื่มนมวันละแก้ว ลดความเสี่ยงเป็นโรค “เกาต์”,https://www.sanook.com/health/5973/,12 ม.ค. 60,"56,357",สุขภาพ_1072.txt,สุขภาพ
วิธีเช็คความปลอดภัยของ “ยาแผนโบราณ” จากทะเบียนตำรับยา,https://www.sanook.com/health/7509/,10 ก.พ. 61,"56,356",สุขภาพ_1073.txt,สุขภาพ
กินเจอย่างไรไม่ให้อ้วน และไม่ขาดสารอาหาร,https://www.sanook.com/health/1465/,22 ต.ค. 63,"56,063",สุขภาพ_1074.txt,สุขภาพ
วิธีเช็กอายุที่แท้จริงของร่างกาย เราอ่อนหรือแก่กว่าวัยจริง,https://www.sanook.com/health/32801/,23 ก.พ. 65,"56,060",สุขภาพ_1075.txt,สุขภาพ
"5 ความเข้าใจผิด เกี่ยวกับ ""สายตา"" และการ ""ใส่แว่น""",https://www.sanook.com/health/17557/,3 ก.ย. 62,"56,057",สุขภาพ_1076.txt,สุขภาพ
5 วิธีลดน้ำหนักแบบได้ผล โดยไม่ต้องอดอาหาร!,https://www.sanook.com/health/13677/,25 พ.ย. 61,"56,040",สุขภาพ_1077.txt,สุขภาพ
อาหารกินแล้ว “อิ่ม” แถมช่วย “ลดน้ำหนัก” ได้,https://www.sanook.com/health/30937/,23 ต.ค. 64,"56,037",สุขภาพ_1078.txt,สุขภาพ
ดื่มน้ำเย็นหลังอาหาร เสี่ยงมะเร็ง-ไขมันอุดตัน จริงหรือ?,https://www.sanook.com/health/7649/,16 พ.ค. 61,"55,996",สุขภาพ_1079.txt,สุขภาพ
เมนูอาหารควรเลี่ยง-งด ช่วงไวรัสโคโรนา,https://www.sanook.com/health/20347/,11 ก.พ. 63,"55,965",สุขภาพ_1080.txt,สุขภาพ
ป่วยแค่ไหน ถึงต้องไปโรงพยาบาล?,https://www.sanook.com/health/4565/,24 ส.ค. 59,"55,946",สุขภาพ_1081.txt,สุขภาพ
4 พฤติกรรมที่ทำร้ายตับคุณโดยไม่รู้ตัว,https://www.sanook.com/health/4241/,22 ก.ค. 59,"55,945",สุขภาพ_1082.txt,สุขภาพ
ความเชื่อผิดๆเกี่ยวกับเรื่องประจำเดือน โดย เภสัชกร อุทัย สุขวิวัฒน์ศิริกุล,https://www.sanook.com/health/2633/,8 ก.พ. 59,"55,943",สุขภาพ_1083.txt,สุขภาพ
เมื่อ “พร่อง” ต้อง “เพิ่ม” เสริมวิตามินอย่างไร ให้เพียงพอต่อร่างกาย,https://www.sanook.com/health/8237/,1 ก.ย. 60,"55,929",สุขภาพ_1084.txt,สุขภาพ
อย. เตือน! ท้องเสียให้จิบเกลือแร่ ORS ห้ามจิบเกลือแร่สำหรับออกกำลังกายเด็ดขาด,https://www.sanook.com/health/2385/,11 ม.ค. 59,"55,904",สุขภาพ_1085.txt,สุขภาพ
ไขมันพอกตับ ต้องลดไขมันหรือคาร์โบไฮเดรต?,https://www.sanook.com/health/5457/,23 ส.ค. 61,"55,847",สุขภาพ_1086.txt,สุขภาพ
"""สายฉีดชำระ"" ควรฉีดจากหน้าไปหลัง หรือหลังไปหน้า?",https://www.sanook.com/health/13777/,26 ธ.ค. 63,"55,841",สุขภาพ_1087.txt,สุขภาพ
ขนหมา-แมว เข้าปอดจนทำให้เสียชีวิตได้ จริงหรือไม่?,https://www.sanook.com/health/12301/,9 ส.ค. 61,"55,808",สุขภาพ_1088.txt,สุขภาพ
กาแฟ (บางคน) ยิ่งดื่มก็ยิ่งง่วง เป็นเพราะอะไร?,https://www.sanook.com/health/27157/,31 ม.ค. 64,"55,670",สุขภาพ_1089.txt,สุขภาพ
8 อาการเริ่มต้นของโรค “มะเร็ง” ที่สังเกตได้ด้วยตัวเอง,https://www.sanook.com/health/20245/,4 ก.พ. 63,"55,670",สุขภาพ_1090.txt,สุขภาพ
ความดันโลหิตสูง เสี่ยง 4 โรคร้ายหากไม่รีบรักษา,https://www.sanook.com/health/19765/,8 ม.ค. 63,"55,668",สุขภาพ_1091.txt,สุขภาพ
"ป่วยเป็น ""ไข้เลือดออก"" อาหาร 6 อย่างที่ช่วยในการฟื้นฟูร่างกาย",https://www.sanook.com/health/12253/,7 ส.ค. 61,"55,576",สุขภาพ_1092.txt,สุขภาพ
"12 สัญญาณอันตราย ""มะเร็งเม็ดเลือดขาว""",https://www.sanook.com/health/17481/,28 ส.ค. 62,"55,541",สุขภาพ_1093.txt,สุขภาพ
"6 อาการ ""วัยทอง"" ในผู้ชาย พร้อมวิธีรักษา",https://www.sanook.com/health/13573/,21 พ.ย. 61,"55,510",สุขภาพ_1094.txt,สุขภาพ
เปรียบเทียบไวรัส “โควิด-19” ทุกสายพันธุ์ มีอะไรบ้าง อันตรายแค่ไหน?,https://www.sanook.com/health/28661/,21 พ.ค. 64,"55,445",สุขภาพ_1095.txt,สุขภาพ
"""ติดยา ป่วยจิต"" รักษาได้ รีบเข้าให้ถึงบริการ",https://www.sanook.com/health/687/,29 มิ.ย. 58,"55,440",สุขภาพ_1096.txt,สุขภาพ
"""หมัดแมว"" กัดคน อันตรายถึงชีวิตหรือไม่?",https://www.sanook.com/health/17265/,7 ส.ค. 62,"55,361",สุขภาพ_1097.txt,สุขภาพ
ปวดแบบไหน สัญญาณอันตราย “หมอนรองกระดูกทับเส้นประสาท”,https://www.sanook.com/health/7825/,29 มี.ค. 62,"55,349",สุขภาพ_1098.txt,สุขภาพ
"สังเกต ""ลิ้น"" เช็ค แพ้อากาศ-ไรฝุ่น",https://www.sanook.com/health/4925/,23 ก.ย. 59,"55,333",สุขภาพ_1099.txt,สุขภาพ
อันตราย! อาหารเสริมลดความอ้วน เสี่ยงตับพัง-เสียชีวิต,https://www.sanook.com/health/7061/,8 พ.ค. 60,"55,329",สุขภาพ_1100.txt,สุขภาพ
"""ปวดข้อ"" อาหารที่ควรหลีกเลี่ยง และอาหารที่ควรกิน",https://www.sanook.com/health/13081/,10 ต.ค. 61,"55,309",สุขภาพ_1101.txt,สุขภาพ
7 ข้อที่ไม่ควรทำหลังการทานอาหาร,https://www.sanook.com/health/821/,18 ก.พ. 59,"55,303",สุขภาพ_1102.txt,สุขภาพ
“ชา” กับ 6 ประโยชน์ดีๆ ที่ควรดื่มเป็นประจำ,https://www.sanook.com/health/16693/,7 ต.ค. 62,"55,258",สุขภาพ_1103.txt,สุขภาพ
มองเห็นไม่ชัด สัญญาณอันตราย 5 โรค “ตา” ที่ผู้สูงอายุควรระวัง,https://www.sanook.com/health/4849/,2 ต.ค. 60,"55,185",สุขภาพ_1104.txt,สุขภาพ
อันตรายและโรคที่มากับการ “นอนน้อย”,https://www.sanook.com/health/17633/,27 พ.ย. 62,"55,180",สุขภาพ_1105.txt,สุขภาพ
8 ประโยชน์ของ “ขิง” สมุนไพรไทย เสริมภูมิคุ้มกันโรค,https://www.sanook.com/health/33033/,9 มี.ค. 65,"55,066",สุขภาพ_1106.txt,สุขภาพ
11 วิธีควบคุม “เบาหวาน” ให้อยู่หมัด,https://www.sanook.com/health/14569/,31 ม.ค. 62,"55,005",สุขภาพ_1107.txt,สุขภาพ
5 พืช-ผลไม้ที่ผู้ป่วยโรคไตห้ามกิน เสี่ยงอันตราย-ฟอกไตตลอดชีวิต,https://www.sanook.com/health/31745/,14 ธ.ค. 64,"54,943",สุขภาพ_1108.txt,สุขภาพ
จุดดำบน “กระเทียม” คือ “เชื้อรา” จริงหรือ? เสี่ยงมะเร็งหรือไม่?,https://www.sanook.com/health/31349/,20 พ.ย. 64,"54,939",สุขภาพ_1109.txt,สุขภาพ
จริงหรือไม่? ทานพาราเซตามอลแก้เมาค้าง อาจถึงตายได้,https://www.sanook.com/health/2187/,20 ธ.ค. 58,"54,889",สุขภาพ_1110.txt,สุขภาพ
7 สัญญาณอันตรายจากการ “นอนมากเกินไป”,https://www.sanook.com/health/9429/,15 ม.ค. 61,"54,804",สุขภาพ_1111.txt,สุขภาพ
"ไขข้อข้องใจ ทำไมเราจึงมีอาการ ""ผวาตกจากที่สูงขณะหลับ"" (Hypnic Jerk)",https://www.sanook.com/health/21853/,22 เม.ย. 63,"54,795",สุขภาพ_1112.txt,สุขภาพ
“น้ำมะเขือเทศดอยคำ” เปลี่ยนทุ่งฝิ่น เป็นเครื่องดื่มเพื่อสุขภาพ,https://www.sanook.com/health/5173/,5 ต.ค. 60,"54,755",สุขภาพ_1113.txt,สุขภาพ
โรคอันตรายถึงชีวิตที่มากับ “นกพิราบ”,https://www.sanook.com/health/7689/,21 ก.ย. 61,"54,733",สุขภาพ_1114.txt,สุขภาพ
ทำไม? บางคนดื่ม “กาแฟ” แล้ว “ท้องเสีย”,https://www.sanook.com/health/11449/,11 พ.ย. 63,"54,703",สุขภาพ_1115.txt,สุขภาพ
ตรวจเลือดวิธีใหม่ บอกได้ว่าเป็นมะเร็งหรือไม่? ที่อวัยวะใด?,https://www.sanook.com/health/6541/,14 มี.ค. 60,"54,621",สุขภาพ_1116.txt,สุขภาพ
"แพทย์เตือน ""แคะหูบ่อย"" ระวัง เสี่ยงเป็น ""โรคเชื้อราในช่องหู""",https://www.sanook.com/health/22549/,20 พ.ค. 63,"54,478",สุขภาพ_1117.txt,สุขภาพ
วิตามินซี-ซิงค์ ป้องกันโควิด-19 ได้จริงหรือไม่?,https://www.sanook.com/health/29313/,5 ก.ค. 64,"54,427",สุขภาพ_1118.txt,สุขภาพ
รู้ให้ทัน 8 อาการเสี่ยง “มะเร็งโพรงจมูก”,https://www.sanook.com/health/16057/,11 พ.ค. 62,"54,385",สุขภาพ_1119.txt,สุขภาพ
6 ความเสี่ยงควรรู้ก่อนทำ “บอลลูนหัวใจ” รักษาหลอดเลือด-ลิ้นหัวใจตีบ,https://www.sanook.com/health/5229/,27 ต.ค. 59,"54,373",สุขภาพ_1120.txt,สุขภาพ
"เช็ก 9 พฤติกรรมสัญญาณเตือน ""โรคซึมเศร้า""",https://www.sanook.com/health/9805/,26 มี.ค. 62,"54,361",สุขภาพ_1121.txt,สุขภาพ
“วัคซีนโควิด-19” ซิโนแวค กับ แอสตร้าเซนเนก้า ทำไมเว้นระยะเข็มแรกกับเข็มที่ 2 ไม่เท่ากัน?,https://www.sanook.com/health/28537/,14 พ.ค. 64,"54,194",สุขภาพ_1122.txt,สุขภาพ
"สาเหตุของ ""ตะคริวที่เท้า"" ยิ่งนั่งนานก็ยิ่งเป็น กับวิธีช่วยลดอาการให้หายได้จริง",https://www.sanook.com/health/21161/,6 เม.ย. 63,"54,110",สุขภาพ_1123.txt,สุขภาพ
อาหารต้าน “โควิด-19” แนะนำโดยแพทย์แผนไทย,https://www.sanook.com/health/21169/,19 มี.ค. 63,"54,003",สุขภาพ_1124.txt,สุขภาพ
รพ.ศิริราช เปิดจองวัคซีนโควิด-19 ฟรี! สำหรับผู้สูงอายุ-กลุ่มเสี่ยง 20 ก.ค. นี้,https://www.sanook.com/health/29541/,19 ก.ค. 64,"53,914",สุขภาพ_1125.txt,สุขภาพ
"โรคไทรอยด์ กับ 8 สัญญาณเตือนภัย ""ต่อมไทรอยด์เป็นพิษ""",https://www.sanook.com/health/2775/,20 ส.ค. 61,"53,884",สุขภาพ_1126.txt,สุขภาพ
4 วิธีรักษาอาการ “ปวด” โดยไม่ต้องใช้ยา,https://www.sanook.com/health/13381/,16 ธ.ค. 61,"53,828",สุขภาพ_1127.txt,สุขภาพ
ประโยชน์ใบกระท่อม กับการใช้เพื่อสุขภาพตามภูมิปัญญาหมอพื้นบ้าน,https://www.sanook.com/health/31409/,31 พ.ค. 65,"53,797",สุขภาพ_1128.txt,สุขภาพ
น้ำ “สกัดเย็น” (cold pressed) มีประโยชน์จริงหรือ?,https://www.sanook.com/health/14257/,10 ม.ค. 62,"53,795",สุขภาพ_1129.txt,สุขภาพ
"10 วิธีง่ายๆ หลีกเลี่ยง ""อาหารมัน""",https://www.sanook.com/health/4641/,7 ธ.ค. 59,"53,788",สุขภาพ_1130.txt,สุขภาพ
"7 สมุนไพรต้านไวรัส กินประจำลดเสี่ยง ""โควิด-19""",https://www.sanook.com/health/23117/,11 มิ.ย. 63,"53,747",สุขภาพ_1131.txt,สุขภาพ
จริงหรือไม่? กินไก่มาก เป็น “โรคเกาต์”,https://www.sanook.com/health/3213/,6 ม.ค. 61,"53,697",สุขภาพ_1132.txt,สุขภาพ
“มะเร็งรังไข่” มหันภัยร้าย... แพทย์แนะหมั่นตรวจภายในก่อนสายเกินแก้,https://www.sanook.com/health/3573/,23 พ.ค. 59,"53,686",สุขภาพ_1133.txt,สุขภาพ
"5 วิธีง่ายๆ ช่วยลด ""คอเลสเตอรอล"" หรือ ""ไขมันในเลือด"" อย่างได้ผล",https://www.sanook.com/health/12041/,23 ก.ค. 61,"53,602",สุขภาพ_1134.txt,สุขภาพ
"13 วิธี ป้องกันภาวะ ""อุจจาระตกค้าง""",https://www.sanook.com/health/32889/,1 มี.ค. 65,"53,504",สุขภาพ_1135.txt,สุขภาพ
10 ประโยชน์ดีๆ ของ “โหระพา” ป้องกันโรคหัวใจ-ลดคอเลสเตอรอล,https://www.sanook.com/health/15809/,21 เม.ย. 62,"53,477",สุขภาพ_1136.txt,สุขภาพ
ดื่มน้ำเยอะๆ ดีต่อร่างกายจริงหรือ?,https://www.sanook.com/health/12761/,8 ต.ค. 62,"53,264",สุขภาพ_1137.txt,สุขภาพ
4 สัญญาณอันตราย “ความดันโลหิตสูง” พร้อมวิธีลดความดันที่ได้ผล,https://www.sanook.com/health/30165/,29 ส.ค. 64,"53,262",สุขภาพ_1138.txt,สุขภาพ
“มะเร็งกระเพาะปัสสาวะ” 4 กับอาการเริ่มต้นที่สังเกตได้,https://www.sanook.com/health/34145/,25 พ.ค. 65,"53,138",สุขภาพ_1139.txt,สุขภาพ
“บัวหิมะ” พืชมหัศจรรย์ ลดไขมัน-น้ำตาล-ความดันสูง,https://www.sanook.com/health/4869/,9 ก.พ. 60,"53,112",สุขภาพ_1140.txt,สุขภาพ
"วิธีช่วยเบิร์น ""แคลอรี่"" ได้ไวขึ้น สำหรับคนอยากลดน้ำหนัก",https://www.sanook.com/health/23277/,31 ต.ค. 63,"53,107",สุขภาพ_1141.txt,สุขภาพ
"รู้จัก “ไซโคพาธ” (Psychopaths) อาการต่อต้านสังคมที่ ""ฆาตกรต่อเนื่อง"" หลายคนอาจเป็น",https://www.sanook.com/health/19385/,18 ธ.ค. 62,"53,094",สุขภาพ_1142.txt,สุขภาพ
โรคประหลาดคล้ายเอดส์....แต่ไม่ใช่เอดส์,https://www.sanook.com/health/3729/,7 มิ.ย. 59,"53,082",สุขภาพ_1143.txt,สุขภาพ
ผู้สูงอายุกับ 5 โรคยอดฮิต!,https://www.sanook.com/health/7613/,30 มิ.ย. 60,"53,053",สุขภาพ_1144.txt,สุขภาพ
ดื่มน้ำให้ได้วันละ 8 แก้ว จำเป็นจริงหรือเรื่องหลอกลวง?,https://www.sanook.com/health/3665/,30 มี.ค. 60,"52,927",สุขภาพ_1145.txt,สุขภาพ
"""เหนื่อยหอบ-แน่นหน้าอก"" แบบไหนเป็น ""โควิด-19"" หรือ ""โรคหัวใจ""",https://www.sanook.com/health/22089/,22 เม.ย. 63,"52,885",สุขภาพ_1146.txt,สุขภาพ
"4 ผลไม้ ""น้ำตาลน้อย"" เหมาะสำหรับคนลดน้ำหนัก ผู้ป่วยเบาหวาน-หัวใจและหลอดเลือด",https://www.sanook.com/health/14601/,3 ก.พ. 62,"52,854",สุขภาพ_1147.txt,สุขภาพ
“แตงโม” กินอย่างไรให้ปลอดภัย,https://www.sanook.com/health/8773/,28 ต.ค. 60,"52,764",สุขภาพ_1148.txt,สุขภาพ
รู้หรือไม่? น้ำมะนาวมีประโยชน์ต่อสุขภาพมากกว่าที่คิด,https://www.sanook.com/health/2381/,11 ม.ค. 59,"52,749",สุขภาพ_1149.txt,สุขภาพ
"คาร์ดิโอ VS เวทเทรนนิ่ง อยาก ""ลดน้ำหนัก"" ควรออกกำลังกายแบบไหน?",https://www.sanook.com/health/27577/,10 มี.ค. 64,"52,626",สุขภาพ_1150.txt,สุขภาพ
"""ไรซ์เบอร์รี่"" มีดีอย่างไร",https://www.sanook.com/health/1185/,8 ก.ย. 58,"52,544",สุขภาพ_1151.txt,สุขภาพ
5 สัญญาณอันตราย “มะเร็งหลอดอาหาร”,https://www.sanook.com/health/13361/,1 พ.ย. 61,"52,541",สุขภาพ_1152.txt,สุขภาพ
กินน้ำอัดลมมากๆ เสี่ยงเป็นโรคอะไรบ้าง?,https://www.sanook.com/health/11433/,17 มิ.ย. 61,"52,492",สุขภาพ_1153.txt,สุขภาพ
