Title,Link,Date,Views,File_name,Label
นายกแจงสภาถือสัญชาติไทยยังไม่สละอังกฤษ,https://www.sanook.com/news/1004347/,25 ก.พ. 54,"62,943",การเมือง_1272.txt,การเมือง
กกต.แจกใบแดง เก่ง การุณ ปราศรัยใส่ร้ายแทนคุณและพรรคประชาธิปัตย์,https://www.sanook.com/news/1125213/,20 มิ.ย. 55,"62,937",การเมือง_1273.txt,การเมือง
สภาเดือด! เจริญ สั่งอุ้ม วัชระ ส.ส.ปชป. ออกห้องประชุม,https://www.sanook.com/news/1106496/,21 มี.ค. 55,"62,880",การเมือง_1274.txt,การเมือง
ก่อนถึงวันสิ้นลม สมัคร สุนทรเวช,https://www.sanook.com/news/848867/,25 พ.ย. 52,"62,812",การเมือง_1275.txt,การเมือง
"""น้องน้อยของพี่ชาย"" พระราชนิพนธ์ พระบรมฯ ถึง พระเทพฯ",https://www.sanook.com/news/2085106/,17 ต.ค. 59,"62,780",การเมือง_1276.txt,การเมือง
เกาะติดสถานการณ์ รับสมัครลงเลือกตั้งส.ส.,https://www.sanook.com/news/1380908/,23 ธ.ค. 56,"62,755",การเมือง_1277.txt,การเมือง
"""ติ่ง มัลลิกา""เข้าพิธีสมรสพระราชทาน 30 ส.ค.นี้",https://www.sanook.com/news/1631365/,16 ก.ค. 57,"62,681",การเมือง_1278.txt,การเมือง
ส.ส.ประชาธิปัตย์-ชาติไทยพัฒนา แห่ถอนชื่อจากญัตติแก้ รธน. ลือหึ่งผู้ใหญ่ในพรรคกดดัน,https://www.sanook.com/news/8248414/,9 ก.ย. 63,"62,675",การเมือง_1279.txt,การเมือง
เก่ง การุณ เหน็บคนที่อยากเป็น รมว.ICT,https://www.sanook.com/news/1074470/,24 พ.ย. 54,"62,664",การเมือง_1280.txt,การเมือง
สาวทอมไล่ ยิ่งลักษณ์ โผล่เวที กปปส. คว้านกหวีดทองคำ,https://www.sanook.com/news/1387893/,26 ธ.ค. 56,"62,644",การเมือง_1281.txt,การเมือง
บรรหารเผยเคลื่อนศพชุมพลไปวัดเทพศิรินทร์,https://www.sanook.com/news/1165365/,21 ม.ค. 56,"62,640",การเมือง_1282.txt,การเมือง
เลือกตั้ง 2562: พลังประชารัฐลุยจัดตั้งรัฐบาล! ลั่นได้คะแนนรวมมากที่สุด,https://www.sanook.com/news/7724003/,25 มี.ค. 62,"62,587",การเมือง_1283.txt,การเมือง
โอ๊ค โพสต์เหน็บ อย่าร้อนรน เพราะ เท่ง เถิดเทิง,https://www.sanook.com/news/1190531/,9 มิ.ย. 56,"62,575",การเมือง_1284.txt,การเมือง
คลิปเสียงหลุด! นักการเมืองขู่อุทยานเอาที่ดินรัฐ,https://www.sanook.com/news/1137599/,21 ส.ค. 55,"62,529",การเมือง_1285.txt,การเมือง
"17 ปี เหตุสึนามิ ""ทักษิณ"" ย้อนความหลัง เล่าปฏิบัติการตามหา ""คุณพุ่ม เจนเซ่น""",https://www.sanook.com/news/8494594/,26 ธ.ค. 64,"62,498",การเมือง_1286.txt,การเมือง
ตีข่าวทั่วโลก ไทย-กัมพูชา ตึงเครียด!!!,https://www.sanook.com/news/844501/,6 พ.ย. 52,"62,479",การเมือง_1287.txt,การเมือง
"""อนุทิน"" โผล่คอมเมนต์เฟซบุ๊กแพทย์ รพ.พะเยา หลังถูกย้อนวลีเด็ด ""โควิดกระจอก""",https://www.sanook.com/news/8319882/,20 ธ.ค. 63,"62,438",การเมือง_1288.txt,การเมือง
"คลิปว่อน ""ลูกนัท"" ทายาทหมื่นล้าน บุกเป่านกหวีด ""กิตติรัตน์ ณ ระนอง""",https://www.sanook.com/news/1520901/,16 มี.ค. 57,"62,397",การเมือง_1289.txt,การเมือง
กรณ์ จาติกวณิช โดนโซเชียลถล่มยับ หลังเคยเหน็บเผด็จการเสียงข้างมากยุคยิ่งลักษณ์,https://www.sanook.com/news/7795666/,7 มิ.ย. 62,"62,395",การเมือง_1290.txt,การเมือง
เทพไท เดือด สาวกทักษิณใช้ มหาราษฎร์,https://www.sanook.com/news/1042436/,24 ก.ค. 54,"62,346",การเมือง_1291.txt,การเมือง
ตั๊น จิตภัสร์ ตั้งโต๊ะแถลง ขอถอนชื่อสมัครเป็นตำรวจ 191,https://www.sanook.com/news/1870946/,24 ก.ย. 58,"62,339",การเมือง_1292.txt,การเมือง
"นักวิชาการเตือน ""บิ๊กตู่"" ตั้ง ""นฤมล"" เป็นรัฐมนตรีทำสังคมสิ้นหวัง",https://www.sanook.com/news/8216078/,25 ก.ค. 63,"62,309",การเมือง_1293.txt,การเมือง
กวาง เดอะเฟซ ยังไม่รู้ โจอี้ บอย จีบมั้ย!? อยากให้ไปถามพี่เขาเอง,https://www.sanook.com/news/2066190/,13 ก.ย. 59,"62,173",การเมือง_1294.txt,การเมือง
วิวาทะ! รมช.พาณิชย์ ถก นายกฯ ชาวนา ปมจำนำข้าว,https://www.sanook.com/news/1460995/,7 ก.พ. 57,"62,166",การเมือง_1295.txt,การเมือง
ม็อบสวนยางบุกบ้านนายกฯ รับผิดชอบปัญหาปุ๋ยปลอม,https://www.sanook.com/news/1053159/,6 ก.ย. 54,"62,155",การเมือง_1296.txt,การเมือง
แดงโผล่ ปชป.อ้างโดนตัดต่อภาพลงนิตยสาร กทม.,https://www.sanook.com/news/1173270/,9 มี.ค. 56,"62,143",การเมือง_1297.txt,การเมือง
สามียิ่งลักษณ์ เปิดใจสื่อนอก ต้องปรับตัวกับชีวิตใหม่,https://www.sanook.com/news/1045926/,7 ส.ค. 54,"62,106",การเมือง_1298.txt,การเมือง
"ออกหมายจับ! ""พงศ์พัฒน์ อดีตผบช.ก.-โกวิทย์-บุญสืบ"" โดนยกพวง",https://www.sanook.com/news/1704089/,23 พ.ย. 57,"62,089",การเมือง_1299.txt,การเมือง
กรุงเทพโพล เผยคนกทม.อยากได้ ยิ่งลักษณ์ เป็นนายกฯ,https://www.sanook.com/news/1025269/,24 พ.ค. 54,"62,083",การเมือง_1300.txt,การเมือง
"ผู้ร่วมชะตากรรมเล่านาที ""สุทิน"" ถูกปลิดชีพ (คลิป)",https://www.sanook.com/news/1430793/,27 ม.ค. 57,"62,059",การเมือง_1301.txt,การเมือง
คุก 6 ปี เสี่ยเปี๋ยง คนสนิทแม้ว ยักยอกข้าว 200 ล้าน,https://www.sanook.com/news/1618221/,24 มิ.ย. 57,"62,043",การเมือง_1302.txt,การเมือง
ชูวิทย์ สับเละ! พรรคประชาธิปัตย์ ฆ่ากันเอง ไม่แปลกใจแพ้เลือกตั้งครั้งแล้วครั้งเล่า,https://www.sanook.com/news/7744894/,15 เม.ย. 62,"62,035",การเมือง_1303.txt,การเมือง
"""บิ๊กตู่"" ลั่นยึดอำนาจเพื่อชาติบ้านเมือง ลดขัดแย้ง",https://www.sanook.com/news/1597421/,23 พ.ค. 57,"62,012",การเมือง_1304.txt,การเมือง
พรรคเพื่อไทยรับขึ้นค่าแรง300บาท ทำไม่ได้ทันที แค่หาเสียง,https://www.sanook.com/news/1040693/,15 ก.ค. 54,"61,998",การเมือง_1305.txt,การเมือง
การบินไทย ร่อนหนังสือ แจง ส.ส.ขอแวะลงสนามบินดอนเมือง,https://www.sanook.com/news/1204592/,23 ส.ค. 56,"61,974",การเมือง_1306.txt,การเมือง
โผครม.ยิ่งลักษณ์ จับ เฉลิม เป็นปธ.สภา,https://www.sanook.com/news/1038373/,5 ก.ค. 54,"61,950",การเมือง_1307.txt,การเมือง
รวบแล้ว! สนธิญาน ชื่นฤทัยในธรรม แกนนำ กปปส.,https://www.sanook.com/news/1461350/,10 ก.พ. 57,"61,949",การเมือง_1308.txt,การเมือง
"ประชาธิปไตยใหม่พร้อมอ้าแขนรับ ""ธรรมนัส” พร้อมยกตำแหน่งหัวหน้าพรรคให้",https://www.sanook.com/news/8441802/,12 ก.ย. 64,"61,921",การเมือง_1309.txt,การเมือง
เผยโฉมหนุ่มหล่อ ถูกอ้างเป็น ม.ล.ชินกรณ์,https://www.sanook.com/news/1393359/,6 ม.ค. 57,"61,913",การเมือง_1310.txt,การเมือง
"นายตำรวจติดตาม ""ยิ่งลักษณ์"" ให้ปากคำแล้ว",https://www.sanook.com/news/3318634/,29 ส.ค. 60,"61,911",การเมือง_1311.txt,การเมือง
"ลูกสมยศนำเสื้อแดงป่วน งานบอล""ธรรมศาสตร์ จุฬาฯ""",https://www.sanook.com/news/1167821/,2 ก.พ. 56,"61,907",การเมือง_1312.txt,การเมือง
เขมรยื่นจดหมายผ่านเว็บประณามไทยรุกแดน,https://www.sanook.com/news/1018664/,26 เม.ย. 54,"61,906",การเมือง_1313.txt,การเมือง
ทหารเสียชีวิต 1 นายจากเหตุปะทะบริเวณอนุสรณ์สถานฯ,https://www.sanook.com/news/926375/,28 เม.ย. 53,"61,879",การเมือง_1314.txt,การเมือง
"กวป.กดดันโรงเบียร์ฮอลแลนด์ เลิกจัดคอนเสิร์ต ""อ๊อฟ พงษ์พัฒน์"" อ้างวางตัวไม่เป็นกลาง",https://www.sanook.com/news/1536516/,27 มี.ค. 57,"61,826",การเมือง_1315.txt,การเมือง
พระพยอม กลับลำ ทักษิณเป็นคนไม่ดี,https://www.sanook.com/news/729351/,11 พ.ค. 52,"61,813",การเมือง_1316.txt,การเมือง
เกาะติด คำพิพากษาคดีเลี่ยงภาษีหุ้นชินฯ,https://www.sanook.com/news/1050141/,24 ส.ค. 54,"61,798",การเมือง_1317.txt,การเมือง
"เลือกตั้ง 2562: ""ไทยรักษาชาติ"" แถลงส่ง ""ทูลกระหม่อม"" ชิงนายกฯ ฉบับจริงไม่อิงอร!",https://www.sanook.com/news/7672646/,8 ก.พ. 62,"61,786",การเมือง_1318.txt,การเมือง
ด่วน! อภิสิทธิ์ ลื่นล้มในห้องน้ำ กระดูกไหปลาร้าหัก,https://www.sanook.com/news/1536189/,26 มี.ค. 57,"61,759",การเมือง_1319.txt,การเมือง
นพดล ปัทมะ และ เก่ง การุณ โพสต์ดุเดือด หลังศาลรธน.ลงมติเลือกตั้งโมฆะ,https://www.sanook.com/news/1521991/,21 มี.ค. 57,"61,722",การเมือง_1320.txt,การเมือง
"ศาลฎีกาสั่งจำคุก ""บุญทรง"" 42 ปี คดีทุจริตขายข้าวจีทูจีเก๊",https://www.sanook.com/news/3270666/,25 ส.ค. 60,"61,712",การเมือง_1321.txt,การเมือง
ราชกิจจาฯ ประกาศ กกต.แบ่งเขตเลือกตั้งท้องถิ่นกลุ่มแรก 19 จังหวัด,https://www.sanook.com/news/8188426/,18 มิ.ย. 63,"61,690",การเมือง_1322.txt,การเมือง
เช็ครายชื่อผู้มีสิทธิเลือกตั้ง 2 กุมภาพันธ์ 2557,https://www.sanook.com/news/1395433/,16 ม.ค. 57,"61,690",การเมือง_1323.txt,การเมือง
"เลือกตั้ง 2562: กกต. ลั่นสื่อคำนวณคะแนนผิดเอง ขอไม่ตอบ ""เด็ก-คนตาย"" มีสิทธิ์เลือกตั้ง",https://www.sanook.com/news/7723806/,25 มี.ค. 62,"61,689",การเมือง_1324.txt,การเมือง
ญาติเคลื่อนศพ บรรหาร ศิลปอาชา ถึงวัดเทพศิรินทราวาส,https://www.sanook.com/news/1984474/,23 เม.ย. 59,"61,674",การเมือง_1325.txt,การเมือง
กรณ์ ติงยิ่งลักษณ์ ใช้ตร.กั้นทาง ทำคนกรุงฯรถติด,https://www.sanook.com/news/1151522/,3 พ.ย. 55,"61,612",การเมือง_1326.txt,การเมือง
ประชาธิปัตย์-เพื่อไทย เผยชื่อส.ส.บัญชีรายชื่อ,https://www.sanook.com/news/1023907/,19 พ.ค. 54,"61,598",การเมือง_1327.txt,การเมือง
ท่านผู้หญิงวิระยา เมิน สนธิ แถลงเหน็บ! บอกเหนื่อยก็หยุดเอง,https://www.sanook.com/news/710801/,4 พ.ค. 52,"61,449",การเมือง_1328.txt,การเมือง
พุทธิพงษ์ รัฐมนตรีดิจิทัล โดนเละ! โพสต์ชวนคนว่างงานขายของออนไลน์ แทนเล่นโซเชียล,https://www.sanook.com/news/8038163/,22 ก.พ. 63,"61,439",การเมือง_1329.txt,การเมือง
"เปิดชื่อ-อิริยาบถ""แกนนำ""แต่ละฝ่าย ก่อนโดน""กองทัพ""รวบตัว",https://www.sanook.com/news/1597345/,23 พ.ค. 57,"61,402",การเมือง_1330.txt,การเมือง
"""ตั๊น จิตภัสร์"" จ่อถอนชื่อออกเป็นตำรวจพรุ่งนี้- ผู้การ191บอกน่าเสียดาย",https://www.sanook.com/news/1868790/,20 ก.ย. 58,"61,374",การเมือง_1331.txt,การเมือง
"อภิสิทธิ์ เศร้า โควิดคร่าชีวิต ""แม่ยาย"" ทำพิธีฌาปนกิจอย่างเรียบง่ายเช้าวันนี้",https://www.sanook.com/news/8429462/,19 ส.ค. 64,"61,362",การเมือง_1332.txt,การเมือง
พบอีก2 ทหารรุมโทรม ยันไม่ได้ทำในค่ายทหาร,https://www.sanook.com/news/1118548/,18 พ.ค. 55,"61,298",การเมือง_1333.txt,การเมือง
คลิปอภิสิทธิ์ลากชัชชาติชวนตั้งรัฐบาล ว่อนเน็ต! อดีตรัฐมนตรีสุดแกร่งปัดชิงผู้ว่าฯ กทม.,https://www.sanook.com/news/7786814/,30 พ.ค. 62,"61,294",การเมือง_1334.txt,การเมือง
หนุ่มบุกล็อกคอแกนนำกองทัพปชช.-ศอ.รส.เข้มทำเนียบสภา,https://www.sanook.com/news/1201168/,5 ส.ค. 56,"61,280",การเมือง_1335.txt,การเมือง
ทายาทนักการเมือง ลงสนามเลือกตั้ง54,https://www.sanook.com/news/1025527/,25 พ.ค. 54,"61,274",การเมือง_1336.txt,การเมือง
รวบ 4 ทหาร เดินสายโคราช ขู่หัวคะแนนเพื่อไทย,https://www.sanook.com/news/1036662/,29 มิ.ย. 54,"61,272",การเมือง_1337.txt,การเมือง
"นภาพร ฟาดมาก! โพสต์ถามสิระ พาสื่อดูบ้านเสรีพิศุทธ์ แต่ทำไมไม่สงสัยที่ดินฉาว ""ปารีณา""",https://www.sanook.com/news/8025810/,4 ก.พ. 63,"61,271",การเมือง_1338.txt,การเมือง
"เผย! อริสมันต์ เตรียมตั้ง ""นปช.2""",https://www.sanook.com/news/1049479/,22 ส.ค. 54,"61,268",การเมือง_1339.txt,การเมือง
คลิปเสื้อแดงถูกรุมตื้บ บังคับถอดเสื้อผ้า,https://www.sanook.com/news/1334109/,28 พ.ย. 56,"61,181",การเมือง_1340.txt,การเมือง
ร.ต.อ.เฉลิม” กร้าว ตร.ที่ถูกบังคับให้ไปทำงานชายแดนใต้หากไม่พอใจให้ลาออก,https://www.sanook.com/news/1161299/,28 ธ.ค. 55,"61,166",การเมือง_1341.txt,การเมือง
"ส่อเค้าเดือด ""ปารีณา"" ลุกขึ้นถามแรงกลางสภา ใช้คำว่า ""เสนอหน้า"" กับเสรีพิศุทธ์",https://www.sanook.com/news/7846890/,26 ก.ค. 62,"61,090",การเมือง_1342.txt,การเมือง
อุทัย อ้างรุ่นน้องเป็น ตร.แจ้งมีชุดดำซุ่มยิงบนตึก,https://www.sanook.com/news/1388198/,27 ธ.ค. 56,"61,072",การเมือง_1343.txt,การเมือง
"เปิดสัญญากู้ประวัติศาสตร์ “กำนันสุเทพ”หาเงินทำทุนม็อบไล่ ""ยิ่งลักษณ์""",https://www.sanook.com/news/1431609/,30 ม.ค. 57,"61,050",การเมือง_1344.txt,การเมือง
ยิ่งลักษณ์ แถลงอำลาตำแหน่ง ยันไม่เคยทุจริต,https://www.sanook.com/news/1593273/,7 พ.ค. 57,"61,013",การเมือง_1345.txt,การเมือง
นพ.เหวง คอนเฟิร์ม ทอม ดันดี สบายดี แต่ จ่าประสิทธิ์ อาการน่าเป็นห่วง,https://www.sanook.com/news/1644729/,7 ส.ค. 57,"61,005",การเมือง_1346.txt,การเมือง
"เลือกตั้ง 2562: ""ธนาธร"" โชว์สปิริต ยก 2 นาที ให้ ""มิ่งขวัญ"" พูดนโยบายเศรษฐกิจบนเวทีดีเบต",https://www.sanook.com/news/7694914/,28 ก.พ. 62,"60,945",การเมือง_1347.txt,การเมือง
ผบช.น.ไฟเขียว! โอน'ดวง อยู่บำรุง'จากทหารเป็นตำรวจ,https://www.sanook.com/news/1132706/,27 ก.ค. 55,"60,930",การเมือง_1348.txt,การเมือง
แม่วิศวกรขอพึ่งจิ๋ว-แม้ว-พท.ช่วยลูก!!!,https://www.sanook.com/news/852115/,9 ธ.ค. 52,"60,886",การเมือง_1349.txt,การเมือง
"ประมวลภาพ ประชาชนนับหมื่นร่วมส่ง ""ปู่ชัย"" ครั้งสุดท้าย สรุปยอดบริจาค 21 ล้าน",https://www.sanook.com/news/8023990/,1 ก.พ. 63,"60,850",การเมือง_1350.txt,การเมือง
"""นายกฯ"" ไม่ปลื้ม! ปราม ""สิระ"" อย่าทำอย่างนี้เลย-ไม่เห็นชอบด้วย",https://www.sanook.com/news/7870458/,20 ส.ค. 62,"60,767",การเมือง_1351.txt,การเมือง
'เฉลิม' ลั่น! ให้ตำรวจจับ 'สุเทพ' ทันที ภายใน 48 ชม.,https://www.sanook.com/news/1353447/,10 ธ.ค. 56,"60,759",การเมือง_1352.txt,การเมือง
ด่วน ! 17. 21 น. เสธ. อ้าย ประกาศยุติการชุมนุมแล้ว อ้างไม่ต้องการให้เกิดการเสียชีวิต,https://www.sanook.com/news/1155511/,24 พ.ย. 55,"60,729",การเมือง_1353.txt,การเมือง
ผบช.น.ติดรูป ทักษิณ ห้องทำงาน ไม่สนคนนินทา,https://www.sanook.com/news/1140601/,5 ก.ย. 55,"60,677",การเมือง_1354.txt,การเมือง
ประกาศ พ.ร.ฎ. พระราชทานอภัยโทษ 2559 ไม่อภัยโทษคดีข่มขืน,https://www.sanook.com/news/2045634/,9 ส.ค. 59,"60,623",การเมือง_1355.txt,การเมือง
ผบ.ทบ. ขอตำรวจหยุดยิงแก้สน้ำตา วอนม็อบหยุดก่อน,https://www.sanook.com/news/1334744/,1 ธ.ค. 56,"60,584",การเมือง_1356.txt,การเมือง
กลุ่มเสื้อหลากสีนัดรวมตัวอนุสาวรีย์ชัยฯ,https://www.sanook.com/news/922638/,17 เม.ย. 53,"60,556",การเมือง_1357.txt,การเมือง
ระทึก! มาร์ค หวิดถูกเสื้อแดงล้อม,https://www.sanook.com/news/613601/,7 เม.ย. 52,"60,535",การเมือง_1358.txt,การเมือง
น้ำใจคนไทย บนเส้นทางเคลื่อนขบวนพระบรมศพ,https://www.sanook.com/news/2083838/,14 ต.ค. 59,"60,532",การเมือง_1359.txt,การเมือง
เดินหน้า! เฉลิม แจงกฎหมายอภัยโทษได้ประโยชน์หลายคน,https://www.sanook.com/news/1072614/,17 พ.ย. 54,"60,528",การเมือง_1360.txt,การเมือง
มติพรรคประชาธิปัตย์ ลาออก ส.ส.ยกพรรค ค้านระบอบทักษิณ,https://www.sanook.com/news/1353105/,8 ธ.ค. 56,"60,515",การเมือง_1361.txt,การเมือง
นายกฯ ไม่ขยายวันหยุดราชการเพิ่ม ไม่รู้ของบริจาคที่ดอนเมืองเสียหาย,https://www.sanook.com/news/1067667/,30 ต.ค. 54,"60,508",การเมือง_1362.txt,การเมือง
ทักษิณ ถาม ป๋า คนบงการปฏิวิติเลวไหม! ปลุกเสื้อแดงสร้างวันประวัติศาสตร์,https://www.sanook.com/news/615282/,8 เม.ย. 52,"60,455",การเมือง_1363.txt,การเมือง
จตุพร บอก กรมชลฯ-กฟผ. วางยานายกฯ,https://www.sanook.com/news/1071193/,11 พ.ย. 54,"60,454",การเมือง_1364.txt,การเมือง
โอ๊ค โพสต์รูปครอบครัว อวยพรวันเกิด ทักษิณ,https://www.sanook.com/news/1132613/,27 ก.ค. 55,"60,412",การเมือง_1365.txt,การเมือง
ซีพี ออลล์ ได้เบาะแสหญิงโพสต์ด่านายกฯแล้ว กำลังเร่งตรวจสอบ,https://www.sanook.com/news/1385545/,24 ธ.ค. 56,"60,320",การเมือง_1366.txt,การเมือง
"""มงคลกิตติ์"" ไม่ยอมเสียหน้า แชร์ภาพคู่ ""ธนาธร"" แก้ตัวโดนซีนเหวอ",https://www.sanook.com/news/7780758/,24 พ.ค. 62,"60,319",การเมือง_1367.txt,การเมือง
"""ทยา"" อดีตคนประชาธิปัตย์ โพสต์ถาม ""ไอติม"" ฝ่ายค้านอิสระคือสุดารัตน์เป็นนายก?",https://www.sanook.com/news/7730502/,31 มี.ค. 62,"60,298",การเมือง_1368.txt,การเมือง
ส.ส.สาธิต โพสต์ขอโทษพริตตี้ แต่ยังไม่ลบรูปออก,https://www.sanook.com/news/1184859/,8 พ.ค. 56,"60,251",การเมือง_1369.txt,การเมือง
"""บิ๊กตู่"" ขู่ ถ้าไม่สงบพร้อมอยู่ต่อ อาจถึงขั้นปิดประเทศ ลั่น ""ละเมิดสถาบัน"" ต้องติดคุก",https://www.sanook.com/news/1890334/,29 ต.ค. 58,"60,236",การเมือง_1370.txt,การเมือง
10 อันดับข่าวอื้อฉาวเกี่ยวกับทุจริตในประเทศไทย ประจำปี 2555,https://www.sanook.com/news/1161098/,26 ธ.ค. 55,"60,226",การเมือง_1371.txt,การเมือง
ขรก.แห้ว! เลื่อนขึ้นเงินเดือนหมื่นห้าไป1ม.ค.57,https://www.sanook.com/news/1111196/,10 เม.ย. 55,"60,199",การเมือง_1372.txt,การเมือง
"เลือกตั้ง 2562: ""อุ๊งอิ๊ง"" ถวายพระพรทูลกระหม่อมฯ ""ขอเป็นกำลังใจเล็กๆ ตลอดไป""",https://www.sanook.com/news/7672674/,8 ก.พ. 62,"60,198",การเมือง_1373.txt,การเมือง
เนวิน เสียใจกระแส #RIPTHAILAND ถามเป็นคนไทยแบบไหน ด่าประเทศตัวเอง,https://www.sanook.com/news/7796362/,8 มิ.ย. 62,"60,197",การเมือง_1374.txt,การเมือง
"""อลงกรณ์"" สั่งเก็บของจาก ปชป. ทวีตชีวิตพลิกผัน-ยอมรับชะตากรรม",https://www.sanook.com/news/1354892/,18 ธ.ค. 56,"60,147",การเมือง_1375.txt,การเมือง
ภาพจาก CNN ตำรวจใช้ปืนพกสั้นในการขอคืนพื้นที่,https://www.sanook.com/news/1480715/,19 ก.พ. 57,"60,140",การเมือง_1376.txt,การเมือง
จับแล้ว! มือขวาเสธ.แดงมือยิงเอ็ม 79 อ้างเสธ.แดงสั่ง,https://www.sanook.com/news/951954/,15 ก.ค. 53,"60,055",การเมือง_1377.txt,การเมือง
"เลือกตั้ง 2562: ไทยรักษาชาติเจอขวาง! ""ไพบูลย์"" ยื่นระงับส่งทูลกระหม่อมหญิงชิงนายกฯ",https://www.sanook.com/news/7672906/,8 ก.พ. 62,"59,951",การเมือง_1378.txt,การเมือง
พันธมิตรยุติบทบาท เคลื่อนไหวอีกหาก ปท.เกิดวิกฤติ,https://www.sanook.com/news/1204666/,23 ส.ค. 56,"59,949",การเมือง_1379.txt,การเมือง
"ด่วน! เจ้าหน้าที่สลายการชุมนุม รวบตัวแกนนำ ""ทนายอานนท์-ไมค์ ภาณุพงศ์-เพนกวิน""",https://www.sanook.com/news/8274291/,15 ต.ค. 63,"59,922",การเมือง_1380.txt,การเมือง
ปส.บุกจับแก๊งยาเขาใหญ่ 30 คน ไล่วิสามัญ 1 ศพ ตร.เจ็บ 1,https://www.sanook.com/news/2066398/,14 ก.ย. 59,"59,904",การเมือง_1381.txt,การเมือง
"ตั๊ก บงกช จัดเบาๆ โพสต์เหน็บ ""คุณ ป. คงสอนพี่ชายได้""",https://www.sanook.com/news/1391932/,28 ธ.ค. 56,"59,888",การเมือง_1382.txt,การเมือง
'เฉลิม' โบกมืออำลาสื่อทำเนียบ ยันทำใจได้,https://www.sanook.com/news/1194099/,28 มิ.ย. 56,"59,859",การเมือง_1383.txt,การเมือง
กิตติพงษ์ กิตยารักษ์ ปัดนั่งนายกฯคนกลาง,https://www.sanook.com/news/1596641/,22 พ.ค. 57,"59,858",การเมือง_1384.txt,การเมือง
สาวทอมเป่านกหวีดใส่ 'ยิ่งลักษณ์' โร่แจ้งความ,https://www.sanook.com/news/1387804/,25 ธ.ค. 56,"59,855",การเมือง_1385.txt,การเมือง
"คลิป""ทักษิณ"" โผล่ จี้ เร่งจับกุมคนร้ายบึ้มราชประสงค์ให้ได้ ชี้ ซ้ำเติม ศก.ทรุดหนัก",https://www.sanook.com/news/1850446/,19 ส.ค. 58,"59,821",การเมือง_1386.txt,การเมือง
พาสื่อบุกค่ายนเรศวรดูแยกขังแกนแดงกลางดึก,https://www.sanook.com/news/934599/,23 พ.ค. 53,"59,820",การเมือง_1387.txt,การเมือง
"ด่วน ""ไกรศักดิ์ ชุณหะวัณ"" เสียชีวิตแล้วจากโรคมะเร็ง ด้วยวัย 72 ปี",https://www.sanook.com/news/8184038/,11 มิ.ย. 63,"59,800",การเมือง_1388.txt,การเมือง
เปิดโผ ครม.ชุดใหม่ บิ๊กตู่ ควบ นายกฯ/หัวหน้าคสช. อนุพงษ์ นั่ง มท.1 ประจิน คุมคมนาคม,https://www.sanook.com/news/1638849/,29 ก.ค. 57,"59,734",การเมือง_1389.txt,การเมือง
"""ทักษิณ"" ควง ""ยิ่งลักษณ์"" ดูบอลโลกที่รัสเซีย แฟนคลับขอจับมือ-ถ่ายเซลฟี่",https://www.sanook.com/news/7154998/,13 ก.ค. 61,"59,707",การเมือง_1390.txt,การเมือง
ปลอดประสพ ขอโทษชาวสุโขทัยน้ำท่วม ชี้เป็นเหตุสุดวิสัย,https://www.sanook.com/news/1141641/,11 ก.ย. 55,"59,695",การเมือง_1391.txt,การเมือง
#ประชุมสภา มาแรง! หลังชาวเน็ตอึ้ง รัฐสภาตัดจบใน 17 นาที-บางพรรคที่นั่งว่างอื้อ,https://www.sanook.com/news/7808238/,19 มิ.ย. 62,"59,616",การเมือง_1392.txt,การเมือง
กรมบัญชีกลางพร้อมจ่ายขึ้นเงินเดือนข้าราชการ.1 ต.ค. รอคสช.เคาะ8%ทุกคน-ค่าครองชีพขรก.ผู้น้อย,https://www.sanook.com/news/1642993/,5 ส.ค. 57,"59,590",การเมือง_1393.txt,การเมือง
จับสัญญาณการเมือง กลิ่น ย้ายรัง เริ่มโชย,https://www.sanook.com/news/1614389/,18 มิ.ย. 57,"59,586",การเมือง_1394.txt,การเมือง
ตรวจสอบด่วน !! เช้านี้ถนนสายไหนติดหนึบหลังประกาศกฏอัยการศึก,https://www.sanook.com/news/1595798/,20 พ.ค. 57,"59,577",การเมือง_1395.txt,การเมือง
"เลือกตั้ง 2562: อนาคตใหม่ ""ไม่เสนอ"" ธนาธร เป็นนายกฯ ขอให้เกียรติพรรคเบอร์ 1 ก่อน",https://www.sanook.com/news/7723982/,25 มี.ค. 62,"59,568",การเมือง_1396.txt,การเมือง
สาวชูป้ายด่ากราดนายกฯ ลาออกแล้วเพื่อแสดงความรับผิดชอบ,https://www.sanook.com/news/1264269/,17 ต.ค. 56,"59,521",การเมือง_1397.txt,การเมือง
"ด่วน!! ประกาศ""คสช."" จัดโครงสร้าง แบ่งอำนาจ 6 ฝ่าย",https://www.sanook.com/news/1597573/,23 พ.ค. 57,"59,518",การเมือง_1398.txt,การเมือง
เกาะติดสถานการณ์ ม็อบ วันนี้,https://www.sanook.com/news/1334043/,28 พ.ย. 56,"59,508",การเมือง_1399.txt,การเมือง
"คุณพ่อลูกดก ""หมอแว"" อดีต ส.ส.นราธิวาส อวดลูกคนที่ 25 จากภรรยาคนที่ 3",https://www.sanook.com/news/8475886/,19 พ.ย. 64,"59,491",การเมือง_1400.txt,การเมือง
"บันเทิงมาก ""อนุทิน"" เปิดช่วงเสี่ยหนูคอมเมนต์กลับ กระหึ่มทั้งโซเชียล",https://www.sanook.com/news/7797706/,10 มิ.ย. 62,"59,480",การเมือง_1401.txt,การเมือง
